2019-42,64400
2019-43,70200
2019-44,69400
2019-45,105300
2019-46,129800
2019-47,143400
2019-48,144300
2019-49,181400
2019-50,210700
2019-51,253500
2019-52,236600
2020-01,297700
2020-02,397800
2020-03,510900
2020-04,644600
2020-05,764700
2020-06,734000
2020-07,654500
2020-08,557300
2020-09,452700
